# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 343         4.313       51.893      3.50        Rotterdam Geulhaven
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   DD,   FH
  343,20180315,    1,  110,   90
  343,20180315,    2,  110,   90
  343,20180315,    3,  100,   90
  343,20180315,    4,  110,   90
  343,20180315,    5,  110,   90
  343,20180315,    6,  110,  100
  343,20180315,    7,  110,  100
  343,20180315,    8,  110,   90
  343,20180315,    9,  110,   90
  343,20180315,   10,  120,   80
  343,20180315,   11,  120,   80
  343,20180315,   12,  110,   80
  343,20180315,   13,  110,   80
  343,20180315,   14,  140,   70
  343,20180315,   15,  140,   60
  343,20180315,   16,  130,   60
  343,20180315,   17,  140,   50
  343,20180315,   18,  110,   60
  343,20180315,   19,  110,   60
  343,20180315,   20,  120,   80
  343,20180315,   21,  110,   70
  343,20180315,   22,  110,   70
  343,20180315,   23,  110,   60
  343,20180315,   24,  110,   50
  343,20180316,    1,  100,   50
  343,20180316,    2,  110,   50
  343,20180316,    3,  120,   50
  343,20180316,    4,  120,   50
  343,20180316,    5,  110,   50
  343,20180316,    6,  110,   50
  343,20180316,    7,  110,   50
  343,20180316,    8,  100,   50
  343,20180316,    9,   90,   50
  343,20180316,   10,  100,   50
  343,20180316,   11,   70,   50
  343,20180316,   12,   70,   50
  343,20180316,   13,   80,   60
  343,20180316,   14,   80,   70
  343,20180316,   15,   80,   70
  343,20180316,   16,   80,   70
  343,20180316,   17,   80,   80
  343,20180316,   18,   80,   90
  343,20180316,   19,   90,   90
  343,20180316,   20,   80,   80
  343,20180316,   21,   90,  100
  343,20180316,   22,   70,   90
  343,20180316,   23,   70,  100
  343,20180316,   24,   70,   90
  343,20180317,    1,   60,   90
  343,20180317,    2,   70,   90
  343,20180317,    3,   70,   90
  343,20180317,    4,   70,  100
  343,20180317,    5,   70,  100
  343,20180317,    6,   60,  110
  343,20180317,    7,   70,  110
  343,20180317,    8,   60,  110
  343,20180317,    9,   70,  110
  343,20180317,   10,   70,  110
  343,20180317,   11,   70,  120
  343,20180317,   12,   70,  120
  343,20180317,   13,   70,  120
  343,20180317,   14,   80,  120
  343,20180317,   15,   70,  120
  343,20180317,   16,   80,  120
  343,20180317,   17,   80,  110
  343,20180317,   18,   90,  110
  343,20180317,   19,   80,  130
  343,20180317,   20,   90,  130
  343,20180317,   21,   90,  130
  343,20180317,   22,  100,  130
  343,20180317,   23,   90,  120
  343,20180317,   24,   90,  120
  343,20180318,    1,   80,  120
  343,20180318,    2,   70,  120
  343,20180318,    3,   70,  120
  343,20180318,    4,   70,  120
  343,20180318,    5,   70,  120
  343,20180318,    6,   80,  120
  343,20180318,    7,   70,  130
  343,20180318,    8,   80,  120
  343,20180318,    9,   70,  120
  343,20180318,   10,   80,  120
  343,20180318,   11,   70,  110
  343,20180318,   12,   90,  110
  343,20180318,   13,   70,  100
  343,20180318,   14,   70,  100
  343,20180318,   15,   90,  110
  343,20180318,   16,   80,  100
  343,20180318,   17,   70,  100
  343,20180318,   18,   80,   90
  343,20180318,   19,   80,   90
  343,20180318,   20,   70,  100
  343,20180318,   21,   80,  100
  343,20180318,   22,   80,   90
  343,20180318,   23,   70,   90
  343,20180318,   24,   70,   90
  343,20180319,    1,   70,   80
  343,20180319,    2,   60,   80
  343,20180319,    3,   60,   70
  343,20180319,    4,   60,   70
  343,20180319,    5,   60,   70
  343,20180319,    6,   50,   60
  343,20180319,    7,   60,   60
  343,20180319,    8,   70,   80
  343,20180319,    9,   80,  100
  343,20180319,   10,   70,   90
  343,20180319,   11,   60,   80
  343,20180319,   12,   50,   90
  343,20180319,   13,   60,   80
  343,20180319,   14,   60,   80
  343,20180319,   15,   50,   80
  343,20180319,   16,   50,   80
  343,20180319,   17,   40,   80
  343,20180319,   18,   40,   70
  343,20180319,   19,   40,   60
  343,20180319,   20,   30,   60
  343,20180319,   21,   30,   50
  343,20180319,   22,   20,   40
  343,20180319,   23,   20,   40
  343,20180319,   24,  340,   30
  343,20180320,    1,  340,   20
  343,20180320,    2,  320,   30
  343,20180320,    3,  350,   30
  343,20180320,    4,  340,   30
  343,20180320,    5,  360,   60
  343,20180320,    6,  360,   70
  343,20180320,    7,   10,   60
  343,20180320,    8,   20,   60
  343,20180320,    9,   30,   80
  343,20180320,   10,   30,   80
  343,20180320,   11,   30,   80
  343,20180320,   12,   20,   80
  343,20180320,   13,   20,   80
  343,20180320,   14,   30,   90
  343,20180320,   15,  350,   80
  343,20180320,   16,  350,   80
  343,20180320,   17,  350,   70
  343,20180320,   18,  340,   60
  343,20180320,   19,  340,   40
  343,20180320,   20,  340,   40
  343,20180320,   21,  350,   40
  343,20180320,   22,  350,   40
  343,20180320,   23,   10,   40
  343,20180320,   24,  350,   40
  343,20180321,    1,  340,   30
  343,20180321,    2,  340,   20
  343,20180321,    3,  330,   20
  343,20180321,    4,  320,   20
  343,20180321,    5,  320,   10
  343,20180321,    6,  310,   10
  343,20180321,    7,  300,   20
  343,20180321,    8,  290,   20
  343,20180321,    9,  290,   20
  343,20180321,   10,  290,   40
  343,20180321,   11,  290,   50
  343,20180321,   12,  310,   40
  343,20180321,   13,  310,   50
  343,20180321,   14,  270,   50
  343,20180321,   15,  260,   50
  343,20180321,   16,  250,   50
  343,20180321,   17,  260,   50
  343,20180321,   18,  250,   50
  343,20180321,   19,  230,   40
  343,20180321,   20,  230,   50
  343,20180321,   21,  230,   50
  343,20180321,   22,  230,   70
  343,20180321,   23,  230,   70
  343,20180321,   24,  240,   60
  343,20180322,    1,  250,   60
  343,20180322,    2,  240,   60
  343,20180322,    3,  250,   60
  343,20180322,    4,  250,   70
  343,20180322,    5,  260,   80
  343,20180322,    6,  260,   70
  343,20180322,    7,  270,   70
  343,20180322,    8,  290,   70
  343,20180322,    9,  300,   90
  343,20180322,   10,  320,   80
  343,20180322,   11,  320,   70
  343,20180322,   12,  310,   70
  343,20180322,   13,  300,   60
  343,20180322,   14,  330,   60
  343,20180322,   15,  320,   60
  343,20180322,   16,  320,   50
  343,20180322,   17,  290,   50
  343,20180322,   18,  300,   50
  343,20180322,   19,  280,   30
  343,20180322,   20,  250,   20
  343,20180322,   21,  230,   30
  343,20180322,   22,  220,   40
  343,20180322,   23,  230,   50
  343,20180322,   24,  240,   50
  343,20180323,    1,  230,   50
  343,20180323,    2,  230,   50
  343,20180323,    3,  240,   50
  343,20180323,    4,  220,   50
  343,20180323,    5,  200,   50
  343,20180323,    6,  190,   60
  343,20180323,    7,  190,   60
  343,20180323,    8,  190,   70
  343,20180323,    9,  190,   70
  343,20180323,   10,  190,   90
  343,20180323,   11,  190,   90
  343,20180323,   12,  190,   90
  343,20180323,   13,  200,   80
  343,20180323,   14,  190,   80
  343,20180323,   15,  200,   80
  343,20180323,   16,  190,   60
  343,20180323,   17,  190,   60
  343,20180323,   18,  190,   60
  343,20180323,   19,  180,   40
  343,20180323,   20,  180,   50
  343,20180323,   21,  180,   50
  343,20180323,   22,  170,   30
  343,20180323,   23,  160,   30
  343,20180323,   24,  150,   30
  343,20180324,    1,  160,   30
  343,20180324,    2,  180,   40
  343,20180324,    3,  160,   30
  343,20180324,    4,  150,   30
  343,20180324,    5,  150,   40
  343,20180324,    6,  150,   30
  343,20180324,    7,  150,   40
  343,20180324,    8,  150,   40
  343,20180324,    9,  160,   30
  343,20180324,   10,  150,   20
  343,20180324,   11,  170,   30
  343,20180324,   12,  150,   40
  343,20180324,   13,  120,   30
  343,20180324,   14,   70,   20
  343,20180324,   15,   80,   30
  343,20180324,   16,   40,   30
  343,20180324,   17,  320,   30
  343,20180324,   18,   30,   30
  343,20180324,   19,   20,   40
  343,20180324,   20,   20,   30
  343,20180324,   21,   20,   30
  343,20180324,   22,  360,   20
  343,20180324,   23,   40,   20
  343,20180324,   24,   10,   20
  343,20180325,    1,  360,   20
  343,20180325,    2,  360,   20
  343,20180325,    3,  350,   20
  343,20180325,    4,  350,   30
  343,20180325,    5,   20,   20
  343,20180325,    6,  360,   10
  343,20180325,    7,  360,   20
  343,20180325,    8,  350,   20
  343,20180325,    9,   30,   20
  343,20180325,   10,  340,   20
  343,20180325,   11,  330,   30
  343,20180325,   12,  330,   40
  343,20180325,   13,  330,   40
  343,20180325,   14,  340,   60
  343,20180325,   15,  340,   60
  343,20180325,   16,  350,   60
  343,20180325,   17,  350,   60
  343,20180325,   18,  350,   40
  343,20180325,   19,  340,   50
  343,20180325,   20,  330,   40
  343,20180325,   21,  340,   40
  343,20180325,   22,  340,   40
  343,20180325,   23,  340,   20
  343,20180325,   24,  300,   10
  343,20180326,    1,  310,   20
  343,20180326,    2,  360,   10
  343,20180326,    3,  330,   20
  343,20180326,    4,  340,   10
  343,20180326,    5,  270,   10
  343,20180326,    6,  990,   10
  343,20180326,    7,  190,   20
  343,20180326,    8,  200,   20
  343,20180326,    9,  200,   30
  343,20180326,   10,  190,   20
  343,20180326,   11,  230,   30
  343,20180326,   12,  240,   50
  343,20180326,   13,  260,   60
  343,20180326,   14,  290,   60
  343,20180326,   15,  300,   60
  343,20180326,   16,  290,   60
  343,20180326,   17,  290,   50
  343,20180326,   18,  310,   40
  343,20180326,   19,  290,   30
  343,20180326,   20,  270,   20
  343,20180326,   21,  280,   20
  343,20180326,   22,  240,   20
  343,20180326,   23,  240,   20
  343,20180326,   24,  210,   20
  343,20180327,    1,  190,   20
  343,20180327,    2,  190,   20
  343,20180327,    3,  150,   20
  343,20180327,    4,  160,   30
  343,20180327,    5,  150,   20
  343,20180327,    6,  140,   40
  343,20180327,    7,  140,   40
  343,20180327,    8,  150,   50
  343,20180327,    9,  150,   50
  343,20180327,   10,  190,   40
  343,20180327,   11,  190,   60
  343,20180327,   12,  180,   50
  343,20180327,   13,  150,   40
  343,20180327,   14,  140,   60
  343,20180327,   15,  140,   50
  343,20180327,   16,  150,   50
  343,20180327,   17,  140,   40
  343,20180327,   18,  140,   40
  343,20180327,   19,  140,   30
  343,20180327,   20,  190,   30
  343,20180327,   21,  200,   10
  343,20180327,   22,  270,   30
  343,20180327,   23,  280,   40
  343,20180327,   24,  280,   40
  343,20180328,    1,  280,   30
  343,20180328,    2,  240,   30
  343,20180328,    3,  270,   40
  343,20180328,    4,  270,   50
  343,20180328,    5,  280,   50
  343,20180328,    6,  270,   30
  343,20180328,    7,  250,   30
  343,20180328,    8,  190,   20
  343,20180328,    9,  190,   20
  343,20180328,   10,  200,   20
  343,20180328,   11,  180,   20
  343,20180328,   12,  120,   20
  343,20180328,   13,  220,   10
  343,20180328,   14,  280,   20
  343,20180328,   15,  340,   30
  343,20180328,   16,  330,   50
  343,20180328,   17,  320,   70
  343,20180328,   18,  320,   70
  343,20180328,   19,  300,   70
  343,20180328,   20,  310,   80
  343,20180328,   21,  300,   70
  343,20180328,   22,  270,   50
  343,20180328,   23,  250,   50
  343,20180328,   24,  230,   50
  343,20180329,    1,  230,   50
  343,20180329,    2,  230,   50
  343,20180329,    3,  240,   40
  343,20180329,    4,  230,   40
  343,20180329,    5,  250,   40
  343,20180329,    6,  230,   40
  343,20180329,    7,  220,   30
  343,20180329,    8,  230,   40
  343,20180329,    9,  230,   40
  343,20180329,   10,  230,   40
  343,20180329,   11,  220,   50
  343,20180329,   12,  260,   60
  343,20180329,   13,  230,   70
  343,20180329,   14,  240,   50
  343,20180329,   15,  190,   30
  343,20180329,   16,  180,   30
  343,20180329,   17,  160,   30
  343,20180329,   18,  140,   30
  343,20180329,   19,  140,   40
  343,20180329,   20,  180,   50
  343,20180329,   21,  160,   50
  343,20180329,   22,  140,   50
  343,20180329,   23,  120,   50
  343,20180329,   24,  140,   50
  343,20180330,    1,  160,   40
  343,20180330,    2,  140,   40
  343,20180330,    3,  150,   40
  343,20180330,    4,  150,   40
  343,20180330,    5,  150,   40
  343,20180330,    6,  150,   40
  343,20180330,    7,  140,   40
  343,20180330,    8,  140,   40
  343,20180330,    9,  140,   40
  343,20180330,   10,  150,   40
  343,20180330,   11,  110,   40
  343,20180330,   12,  120,   60
  343,20180330,   13,  100,   60
  343,20180330,   14,  110,   70
  343,20180330,   15,  100,   60
  343,20180330,   16,  100,   70
  343,20180330,   17,  110,   80
  343,20180330,   18,  110,   80
  343,20180330,   19,  180,   80
  343,20180330,   20,  180,   50
  343,20180330,   21,  150,   30
  343,20180330,   22,  150,   40
  343,20180330,   23,  170,   40
  343,20180330,   24,  180,   40
  343,20180331,    1,  180,   40
  343,20180331,    2,  170,   30
  343,20180331,    3,  160,   30
  343,20180331,    4,  150,   30
  343,20180331,    5,  160,   30
  343,20180331,    6,  150,   30
  343,20180331,    7,  150,   30
  343,20180331,    8,  150,   30
  343,20180331,    9,  190,   30
  343,20180331,   10,  140,   30
  343,20180331,   11,  180,   40
  343,20180331,   12,  180,   40
  343,20180331,   13,  200,   40
  343,20180331,   14,  190,   40
  343,20180331,   15,  240,   30
  343,20180331,   16,  290,   20
  343,20180331,   17,  300,   40
  343,20180331,   18,  330,   30
  343,20180331,   19,   50,   20
  343,20180331,   20,   80,   20
  343,20180331,   21,  140,   20
  343,20180331,   22,  150,   20
  343,20180331,   23,  190,   20
  343,20180331,   24,  230,   20
  343,20180401,    1,  190,   30
  343,20180401,    2,  350,   20
  343,20180401,    3,  330,   20
  343,20180401,    4,  340,   20
  343,20180401,    5,  310,   20
  343,20180401,    6,  300,   30
  343,20180401,    7,  300,   50
  343,20180401,    8,  360,   50
  343,20180401,    9,  350,   60
  343,20180401,   10,  330,   40
  343,20180401,   11,  310,   40
  343,20180401,   12,  330,   40
  343,20180401,   13,  320,   50
  343,20180401,   14,  320,   50
  343,20180401,   15,  300,   50
  343,20180401,   16,  320,   40
  343,20180401,   17,  310,   30
  343,20180401,   18,  310,   30
  343,20180401,   19,  300,   30
  343,20180401,   20,   10,   20
  343,20180401,   21,   40,   10
  343,20180401,   22,  120,   20
  343,20180401,   23,  140,   30
  343,20180401,   24,  150,   30
  343,20180402,    1,  130,   30
  343,20180402,    2,  150,   40
  343,20180402,    3,  130,   40
  343,20180402,    4,  140,   40
  343,20180402,    5,  140,   40
  343,20180402,    6,  140,   50
  343,20180402,    7,  140,   50
  343,20180402,    8,  140,   50
  343,20180402,    9,  140,   60
  343,20180402,   10,  140,   60
  343,20180402,   11,  150,   50
  343,20180402,   12,  150,   50
  343,20180402,   13,  150,   60
  343,20180402,   14,  150,   50
  343,20180402,   15,  140,   60
  343,20180402,   16,  150,   60
  343,20180402,   17,  150,   50
  343,20180402,   18,  170,   50
  343,20180402,   19,  170,   60
  343,20180402,   20,  180,   50
  343,20180402,   21,  180,   40
  343,20180402,   22,  190,   50
  343,20180402,   23,  190,   60
  343,20180402,   24,  190,   70
  343,20180403,    1,  190,   70
  343,20180403,    2,  190,   60
  343,20180403,    3,  190,   60
  343,20180403,    4,  190,   50
  343,20180403,    5,  190,   40
  343,20180403,    6,  190,   50
  343,20180403,    7,  180,   50
  343,20180403,    8,  190,   60
  343,20180403,    9,  200,   80
  343,20180403,   10,  190,   90
  343,20180403,   11,  190,   90
  343,20180403,   12,  190,   90
  343,20180403,   13,  200,   80
  343,20180403,   14,  190,   90
  343,20180403,   15,  190,   60
  343,20180403,   16,  200,   80
  343,20180403,   17,  250,   60
  343,20180403,   18,  200,   50
  343,20180403,   19,  240,   30
  343,20180403,   20,  250,   20
  343,20180403,   21,  260,   40
  343,20180403,   22,  240,   60
  343,20180403,   23,  240,   60
  343,20180403,   24,  190,   50
  343,20180404,    1,  180,   50
  343,20180404,    2,  180,   50
  343,20180404,    3,  180,   50
  343,20180404,    4,  170,   40
  343,20180404,    5,  160,   40
  343,20180404,    6,  140,   40
  343,20180404,    7,  140,   50
  343,20180404,    8,  150,   50
  343,20180404,    9,  170,   50
  343,20180404,   10,  180,   50
  343,20180404,   11,  200,   70
  343,20180404,   12,  190,   80
  343,20180404,   13,  200,   70
  343,20180404,   14,  190,   70
  343,20180404,   15,  240,   80
  343,20180404,   16,  220,   70
  343,20180404,   17,  190,   50
  343,20180404,   18,  180,   50
  343,20180404,   19,  240,   50
  343,20180404,   20,  210,   50
  343,20180404,   21,  190,   70
  343,20180404,   22,  190,   60
  343,20180404,   23,  190,   60
  343,20180404,   24,  210,   80
  343,20180405,    1,  230,   80
  343,20180405,    2,  240,   90
  343,20180405,    3,  270,   90
  343,20180405,    4,  270,   70
  343,20180405,    5,  270,   80
  343,20180405,    6,  280,  100
  343,20180405,    7,  290,  100
  343,20180405,    8,  300,  110
  343,20180405,    9,  300,  110
  343,20180405,   10,  310,  100
  343,20180405,   11,  310,  110
  343,20180405,   12,  310,  100
  343,20180405,   13,  300,   90
  343,20180405,   14,  330,   90
  343,20180405,   15,  310,   60
  343,20180405,   16,  300,   60
  343,20180405,   17,  330,   40
  343,20180405,   18,  280,   30
  343,20180405,   19,  220,   30
  343,20180405,   20,  180,   20
  343,20180405,   21,  160,   10
  343,20180405,   22,  150,   20
  343,20180405,   23,  150,   20
  343,20180405,   24,  150,   30
  343,20180406,    1,  150,   40
  343,20180406,    2,  150,   50
  343,20180406,    3,  150,   50
  343,20180406,    4,  150,   60
  343,20180406,    5,  140,   60
  343,20180406,    6,  140,   60
  343,20180406,    7,  140,   70
  343,20180406,    8,  140,   70
  343,20180406,    9,  140,   70
  343,20180406,   10,  130,   70
  343,20180406,   11,  130,   80
  343,20180406,   12,  130,   90
  343,20180406,   13,  140,   90
